Reported_Date,Bullish,Neutral,Bearish,Total,Bullish_8-week_Mov_Avg,Bull-Bear_Spread,Bullish_Average,Bullish_Average_=+St. Dev.,Bullish_Average_=- St. Dev.,S&P500_Weekly_High,S&P500_Weekly_Low,S&P500_Weekly_Close
9/25/2003,0.57300,0.20400,0.22300,1.00000,0.57020,0.35000,0.38300,0.48400,0.28100,1036.30,996.08,996.85
10/2/2003,0.50000,0.21400,0.28600,1.00000,0.57590,0.21400,0.38300,0.48400,0.28100,1039.31,990.36,1029.85
10/9/2003,0.57600,0.19200,0.23200,1.00000,0.58460,0.34400,0.38300,0.48400,0.28100,1048.28,1026.27,1038.06
10/16/2003,0.60300,0.25900,0.13800,1.00000,0.58140,0.46600,0.38300,0.48400,0.28100,1053.79,1038.06,1046.76
10/23/2003,0.52800,0.30600,0.16700,1.00000,0.57650,0.36100,0.38300,0.48400,0.28100,1048.57,1028.39,1030.36
10/30/2003,0.57800,0.23400,0.18800,1.00000,0.57090,0.39100,0.38300,0.48400,0.28100,1049.83,1028.91,1048.11
11/6/2003,0.57600,0.25800,0.16700,1.00000,0.57020,0.40900,0.38300,0.48400,0.28100,1061.44,1044.88,1051.81
11/13/2003,0.53300,0.32200,0.14400,1.00000,0.55840,0.38900,0.38300,0.48400,0.28100,1059.10,1043.46,1058.53
11/20/2003,0.53200,0.25800,0.21000,1.00000,0.55330,0.32300,0.38300,0.48400,0.28100,1050.35,1034.00,1042.44
11/27/2003,0.60400,0.18900,0.20800,1.00000,0.56630,0.39600,0.38300,0.48400,0.28100,1060.63,1035.28,1058.20
12/4/2003,0.69400,0.16200,0.14400,1.00000,0.58100,0.55000,0.38300,0.48400,0.28100,1074.30,1058.20,1064.73
12/11/2003,0.55300,0.23700,0.21100,1.00000,0.57470,0.34200,0.38300,0.48400,0.28100,1074.76,1053.41,1074.14
12/18/2003,0.60200,0.20400,0.19400,1.00000,0.58400,0.40800,0.38300,0.48400,0.28100,1082.79,1068.00,1076.48
12/26/2003,0.65500,0.17200,0.17200,1.00000,0.59360,0.48300,0.38300,0.48400,0.28100,1098.47,1086.14,1095.89
1/1/2004,0.62400,0.24100,0.13500,1.00000,0.59960,0.48900,0.38300,0.48400,0.28100,1118.85,1105.08,1108.48
1/8/2004,0.67200,0.14900,0.17900,1.00000,0.61690,0.49300,0.38300,0.48400,0.28100,1126.33,1108.48,1126.33
1/15/2004,0.66300,0.23600,0.10100,1.00000,0.63320,0.56200,0.38300,0.48400,0.28100,1130.75,1115.19,1130.52
1/22/2004,0.69500,0.17100,0.13400,1.00000,0.64470,0.56100,0.38300,0.48400,0.28100,1149.21,1134.62,1147.62
1/29/2004,0.56900,0.28100,0.15000,1.00000,0.62900,0.41900,0.38300,0.48400,0.28100,1155.38,1126.50,1128.48
2/5/2004,0.50900,0.27300,0.21800,1.00000,0.62360,0.29100,0.38300,0.48400,0.28100,1142.45,1124.74,1126.52
2/12/2004,0.56100,0.29300,0.14600,1.00000,0.61850,0.41500,0.38300,0.48400,0.28100,1158.89,1138.70,1157.76
2/19/2004,0.56500,0.22600,0.21000,1.00000,0.60710,0.35500,0.38300,0.48400,0.28100,1158.98,1145.81,1151.82
2/26/2004,0.41600,0.27900,0.30500,1.00000,0.58110,0.11100,0.38300,0.48400,0.28100,1146.69,1134.43,1143.67
3/4/2004,0.47800,0.39100,0.13000,1.00000,0.55690,0.34800,0.38300,0.48400,0.28100,1157.45,1143.78,1151.03
3/11/2004,0.41300,0.25200,0.33600,1.00000,0.52570,0.07700,0.38300,0.48400,0.28100,1159.94,1122.53,1123.89
3/18/2004,0.38600,0.35100,0.26300,1.00000,0.48710,0.12300,0.38300,0.48400,0.28100,1125.76,1102.61,1123.75
3/25/2004,0.31500,0.25900,0.42600,1.00000,0.45530,-0.11100,0.38300,0.48400,0.28100,1109.78,1087.16,1091.33
4/1/2004,0.55200,0.22400,0.22400,1.00000,0.46060,0.32800,0.38300,0.48400,0.28100,1130.83,1108.06,1126.21
4/8/2004,0.58800,0.21000,0.20300,1.00000,0.46400,0.38500,0.38300,0.48400,0.28100,1150.57,1138.41,1140.53
4/15/2004,0.63800,0.22500,0.13800,1.00000,0.47310,0.50000,0.38300,0.48400,0.28100,1147.78,1122.15,1128.17
4/22/2004,0.50000,0.27500,0.22500,1.00000,0.48360,0.27500,0.38300,0.48400,0.28100,1139.26,1116.03,1124.09
4/29/2004,0.50000,0.28800,0.21200,1.00000,0.48630,0.28800,0.38300,0.48400,0.28100,1146.56,1121.70,1122.41
5/6/2004,0.39000,0.33900,0.27100,1.00000,0.48350,0.11900,0.38300,0.48400,0.28100,1127.74,1107.30,1121.53
5/13/2004,0.32900,0.23700,0.43400,1.00000,0.47630,-0.10500,0.38300,0.48400,0.28100,1098.70,1076.32,1097.28
5/20/2004,0.36700,0.23300,0.40000,1.00000,0.48280,-0.03300,0.38300,0.48400,0.28100,1105.93,1079.36,1088.68
5/27/2004,0.36100,0.23600,0.40300,1.00000,0.45900,-0.04200,0.38300,0.48400,0.28100,1116.71,1090.74,1114.94
6/3/2004,0.33300,0.40500,0.26200,1.00000,0.42720,0.07100,0.38300,0.48400,0.28100,1128.10,1113.32,1124.99
6/10/2004,0.55300,0.29000,0.15800,1.00000,0.41660,0.39500,0.38300,0.48400,0.28100,1142.18,1114.76,1131.33
6/17/2004,0.41400,0.30500,0.28100,1.00000,0.40580,0.13300,0.38300,0.48400,0.28100,1137.36,1122.16,1133.56
6/24/2004,0.56400,0.20500,0.23100,1.00000,0.41380,0.33300,0.38300,0.48400,0.28100,1145.15,1124.37,1144.06
7/1/2004,0.57000,0.27300,0.15800,1.00000,0.43630,0.41200,0.38300,0.48400,0.28100,1144.20,1131.72,1140.84
7/8/2004,0.55100,0.23500,0.21400,1.00000,0.46410,0.33700,0.38300,0.48400,0.28100,1125.38,1113.21,1118.33
7/15/2004,0.47400,0.29000,0.23700,1.00000,0.47750,0.23700,0.38300,0.48400,0.28100,1119.60,1106.71,1111.47
7/22/2004,0.35700,0.40500,0.23800,1.00000,0.47700,0.11900,0.38300,0.48400,0.28100,1116.27,1093.88,1093.88
7/29/2004,0.34000,0.30000,0.36000,1.00000,0.47780,-0.02000,0.38300,0.48400,0.28100,1098.84,1078.78,1095.42
8/5/2004,0.31000,0.35200,0.33800,1.00000,0.44750,-0.02800,0.38300,0.48400,0.28100,1108.60,1092.40,1098.63
8/12/2004,0.38600,0.21400,0.40000,1.00000,0.44390,-0.01400,0.38300,0.48400,0.28100,1079.04,1063.97,1075.79
8/19/2004,0.34900,0.30200,0.34900,1.00000,0.41700,0.00000,0.38300,0.48400,0.28100,1095.17,1064.80,1095.17
8/26/2004,0.41500,0.33100,0.25400,1.00000,0.39770,0.16100,0.38300,0.48400,0.28100,1106.29,1092.82,1104.96
9/2/2004,0.41500,0.30200,0.28300,1.00000,0.38070,0.13200,0.38300,0.48400,0.28100,1109.24,1094.72,1105.91
9/9/2004,0.50500,0.25700,0.23800,1.00000,0.38460,0.26700,0.38300,0.48400,0.28100,1124.08,1113.63,1121.30
9/16/2004,0.45500,0.22700,0.31800,1.00000,0.39680,0.13600,0.38300,0.48400,0.28100,1129.78,1123.35,1125.82
9/23/2004,0.51200,0.22000,0.26800,1.00000,0.41830,0.24400,0.38300,0.48400,0.28100,1128.55,1120.34,1122.20
9/30/2004,0.41100,0.19600,0.39300,1.00000,0.43090,0.01800,0.38300,0.48400,0.28100,1114.80,1101.29,1114.80
10/7/2004,0.56900,0.23400,0.19700,1.00000,0.45380,0.37200,0.38300,0.48400,0.28100,1142.05,1131.50,1142.05
10/14/2004,0.44700,0.27100,0.28200,1.00000,0.46610,0.16500,0.38300,0.48400,0.28100,1127.01,1109.63,1113.65
10/21/2004,0.42500,0.28800,0.28800,1.00000,0.46730,0.13700,0.38300,0.48400,0.28100,1117.96,1094.25,1103.66
10/28/2004,0.42300,0.26000,0.31700,1.00000,0.46830,0.10600,0.38300,0.48400,0.28100,1126.29,1090.29,1125.40
11/4/2004,0.57100,0.20000,0.22900,1.00000,0.47660,0.34300,0.38300,0.48400,0.28100,1147.57,1127.60,1143.20
11/11/2004,0.62500,0.15900,0.21600,1.00000,0.49790,0.40900,0.38300,0.48400,0.28100,1169.25,1162.32,1162.91
11/18/2004,0.64100,0.13500,0.22400,1.00000,0.51410,0.41700,0.38300,0.48400,0.28100,1188.46,1175.32,1181.94
11/24/2004,0.49500,0.23700,0.26800,1.00000,0.52460,0.22700,0.38300,0.48400,0.28100,1182.46,1176.94,1181.76
12/2/2004,0.56800,0.17800,0.25400,1.00000,0.52440,0.31400,0.38300,0.48400,0.28100,1191.37,1172.37,1191.37
12/9/2004,0.51400,0.23400,0.25200,1.00000,0.53270,0.26100,0.38300,0.48400,0.28100,1192.41,1177.07,1182.81
12/16/2004,0.52500,0.28300,0.19200,1.00000,0.54520,0.33300,0.38300,0.48400,0.28100,1206.61,1188.00,1205.72
12/23/2004,0.60200,0.21600,0.18200,1.00000,0.56760,0.42100,0.38300,0.48400,0.28100,1211.42,1193.36,1209.57
12/30/2004,0.57700,0.24800,0.17500,1.00000,0.56830,0.40100,0.38300,0.48400,0.28100,1214.13,1204.92,1213.45
1/6/2005,0.38100,0.27400,0.34500,1.00000,0.53780,0.03600,0.38300,0.48400,0.28100,1217.80,1183.72,1183.74
1/13/2005,0.34000,0.26100,0.39900,1.00000,0.50010,-0.05900,0.38300,0.48400,0.28100,1194.78,1175.64,1184.52
1/20/2005,0.33700,0.32700,0.33700,1.00000,0.48040,0.00000,0.38300,0.48400,0.28100,1195.98,1180.10,1184.52
1/27/2005,0.26400,0.37100,0.36400,1.00000,0.44240,-0.10000,0.38300,0.48400,0.28100,1175.96,1163.75,1174.07
2/3/2005,0.41700,0.33300,0.25000,1.00000,0.43030,0.16700,0.38300,0.48400,0.28100,1195.25,1171.36,1193.19
2/10/2005,0.43800,0.33300,0.22900,1.00000,0.41940,0.20800,0.38300,0.48400,0.28100,1205.11,1191.54,1191.99
2/17/2005,0.36400,0.33800,0.29900,1.00000,0.38950,0.06500,0.38300,0.48400,0.28100,1212.44,1203.59,1210.34
2/24/2005,0.31800,0.36400,0.31800,1.00000,0.35720,0.00000,0.38300,0.48400,0.28100,1202.48,1184.16,1190.80
3/3/2005,0.39500,0.33300,0.27200,1.00000,0.35900,0.12400,0.38300,0.48400,0.28100,1215.79,1198.13,1210.08
3/10/2005,0.49700,0.25500,0.24800,1.00000,0.37860,0.24800,0.38300,0.48400,0.28100,1229.06,1206.71,1207.01
3/17/2005,0.32500,0.35100,0.32500,1.00000,0.37710,0.00000,0.38300,0.48400,0.28100,1210.54,1185.61,1188.07
3/24/2005,0.23200,0.34800,0.41900,1.00000,0.37310,-0.18700,0.38300,0.48400,0.28100,1189.65,1168.70,1172.53
3/31/2005,0.28400,0.20600,0.51000,1.00000,0.35650,-0.22600,0.38300,0.48400,0.28100,1181.54,1163.69,1181.41
4/7/2005,0.27700,0.28400,0.43900,1.00000,0.33650,-0.16100,0.38300,0.48400,0.28100,1189.34,1167.72,1184.07
4/14/2005,0.16500,0.41800,0.41800,1.00000,0.31170,-0.25300,0.38300,0.48400,0.28100,1190.17,1170.85,1173.79
4/21/2005,0.36800,0.30300,0.32900,1.00000,0.31800,0.04000,0.38300,0.48400,0.28100,1155.50,1136.15,1137.51
4/28/2005,0.29800,0.35500,0.34700,1.00000,0.30580,-0.05000,0.38300,0.48400,0.28100,1164.80,1144.42,1156.38
5/5/2005,0.28600,0.26500,0.44900,1.00000,0.27940,-0.16300,0.38300,0.48400,0.28100,1178.62,1154.71,1171.35
5/12/2005,0.30500,0.33100,0.36400,1.00000,0.27700,-0.05800,0.38300,0.48400,0.28100,1178.87,1157.71,1171.11
5/19/2005,0.38920,0.32430,0.28650,1.00000,0.29660,0.10300,0.38300,0.48400,0.28100,1187.90,1153.64,1185.56
5/26/2005,0.44140,0.32430,0.23420,1.00000,0.31620,0.20700,0.38300,0.48400,0.28100,1197.44,1185.96,1190.01
6/2/2005,0.48610,0.31940,0.19440,1.00000,0.34230,0.29200,0.38300,0.48400,0.28100,1205.64,1191.03,1202.22
6/9/2005,0.45980,0.34480,0.19540,1.00000,0.37920,0.26400,0.38300,0.48400,0.28100,1208.85,1192.75,1197.26
6/16/2005,0.48050,0.33120,0.18830,1.00000,0.39320,0.29200,0.38300,0.48400,0.28100,1208.08,1194.51,1206.58
6/23/2005,0.46590,0.35230,0.18180,1.00000,0.41420,0.28400,0.38300,0.48400,0.28100,1219.59,1210.65,1213.88
6/30/2005,0.45890,0.24660,0.29450,1.00000,0.43590,0.16400,0.38300,0.48400,0.28100,1204.07,1188.30,1199.85
7/7/2005,0.43010,0.36560,0.20430,1.00000,0.45150,0.22600,0.38300,0.48400,0.28100,1206.34,1192.49,1194.94
7/14/2005,0.57890,0.28070,0.14040,1.00000,0.47520,0.43900,0.38300,0.48400,0.28100,1233.16,1211.86,1227.92
7/21/2005,0.41180,0.31370,0.27450,1.00000,0.47150,0.13700,0.38300,0.48400,0.28100,1236.56,1221.13,1235.20
7/28/2005,0.57520,0.24840,0.17650,1.00000,0.48260,0.39900,0.38300,0.48400,0.28100,1238.36,1228.15,1236.79
8/4/2005,0.47830,0.26090,0.26090,1.00000,0.48500,0.21700,0.38300,0.48400,0.28100,1245.86,1233.80,1245.04
8/11/2005,0.39740,0.31410,0.28850,1.00000,0.47460,0.10900,0.38300,0.48400,0.28100,1242.69,1222.67,1229.13
8/18/2005,0.29290,0.30300,0.40400,1.00000,0.45290,-0.11100,0.38300,0.48400,0.28100,1236.24,1218.07,1220.24
8/25/2005,0.36140,0.32530,0.31330,1.00000,0.44080,0.04800,0.38300,0.48400,0.28100,1228.96,1214.44,1217.59
9/1/2005,0.31760,0.30590,0.37650,1.00000,0.42670,-0.05900,0.38300,0.48400,0.28100,1220.36,1201.07,1220.33
9/8/2005,0.42310,0.25000,0.32690,1.00000,0.40720,0.09600,0.38300,0.48400,0.28100,1237.06,1218.02,1236.36
9/15/2005,0.51430,0.20000,0.28570,1.00000,0.42000,0.22900,0.38300,0.48400,0.28100,1242.60,1226.16,1227.16
9/22/2005,0.39470,0.28070,0.32460,1.00000,0.39750,0.07000,0.38300,0.48400,0.28100,1237.91,1209.89,1210.20
9/29/2005,0.31880,0.28990,0.39130,1.00000,0.37750,-0.07300,0.38300,0.48400,0.28100,1222.56,1211.11,1216.89
10/6/2005,0.50000,0.22580,0.27420,1.00000,0.39040,0.22600,0.38300,0.48400,0.28100,1233.34,1196.25,1196.39
10/13/2005,0.38960,0.12990,0.48050,1.00000,0.40240,-0.09100,0.38300,0.48400,0.28100,1196.52,1173.65,1177.68
10/20/2005,0.43110,0.20960,0.35930,1.00000,0.41120,0.07200,0.38300,0.48400,0.28100,1195.76,1170.55,1195.76
10/27/2005,0.32050,0.21790,0.46150,1.00000,0.41150,-0.14100,0.38300,0.48400,0.28100,1204.01,1179.59,1191.38
11/3/2005,0.42950,0.29490,0.27560,1.00000,0.41230,0.15400,0.38300,0.48400,0.28100,1215.17,1198.41,1214.76
11/10/2005,0.58620,0.18390,0.22990,1.00000,0.42130,0.35600,0.38300,0.48400,0.28100,1226.59,1216.08,1220.65
11/17/2005,0.53630,0.24580,0.21790,1.00000,0.43900,0.31800,0.38300,0.48400,0.28100,1235.70,1215.05,1234.72
11/24/2005,0.57330,0.26670,0.16000,1.00000,0.47080,0.41300,0.38300,0.48400,0.28100,1270.64,1259.51,1265.61
12/1/2005,0.52470,0.24070,0.23460,1.00000,0.47390,0.29000,0.38300,0.48400,0.28100,1268.44,1249.39,1249.48
12/8/2005,0.49470,0.31580,0.18950,1.00000,0.48700,0.30500,0.38300,0.48400,0.28100,1272.89,1253.02,1257.37
12/15/2005,0.46150,0.31730,0.22120,1.00000,0.49080,0.24000,0.38300,0.48400,0.28100,1272.11,1255.52,1267.43
12/22/2005,0.41030,0.30770,0.28210,1.00000,0.50210,0.12800,0.38300,0.48400,0.28100,1270.51,1257.21,1268.66
12/29/2005,0.37300,0.26190,0.36510,1.00000,0.49500,0.00800,0.38300,0.48400,0.28100,1271.83,1256.54,1258.17
1/5/2006,0.29350,0.30430,0.40220,1.00000,0.45840,-0.10900,0.38300,0.48400,0.28100,1275.37,1245.74,1273.46
1/12/2006,0.58960,0.21970,0.19080,1.00000,0.46510,0.39900,0.38300,0.48400,0.28100,1294.90,1283.76,1294.18
1/19/2006,0.50000,0.24170,0.25830,1.00000,0.45590,0.24200,0.38300,0.48400,0.28100,1287.61,1272.08,1277.93
1/26/2006,0.30770,0.35900,0.33330,1.00000,0.42880,-0.02600,0.38300,0.48400,0.28100,1286.38,1259.42,1283.72
2/2/2006,0.44700,0.21970,0.33330,1.00000,0.42280,0.11400,0.38300,0.48400,0.28100,1287.94,1276.85,1282.46
2/9/2006,0.40190,0.25230,0.34580,1.00000,0.41540,0.05600,0.38300,0.48400,0.28100,1267.04,1253.61,1265.65
2/16/2006,0.40180,0.24110,0.35710,1.00000,0.41430,0.04500,0.38300,0.48400,0.28100,1281.00,1258.34,1280.00
2/23/2006,0.43210,0.28400,0.28400,1.00000,0.42170,0.14800,0.38300,0.48400,0.28100,1294.17,1281.33,1292.67
3/2/2006,0.40940,0.29920,0.29130,1.00000,0.43620,0.11800,0.38300,0.48400,0.28100,1297.57,1278.66,1291.24
3/9/2006,0.41210,0.28020,0.30770,1.00000,0.41400,0.10400,0.38300,0.48400,0.28100,1288.23,1268.42,1278.47
3/16/2006,0.46550,0.20690,0.32760,1.00000,0.40970,0.13800,0.38300,0.48400,0.28100,1304.40,1281.58,1303.02
3/23/2006,0.43750,0.28750,0.27500,1.00000,0.42590,0.16300,0.38300,0.48400,0.28100,1310.88,1295.81,1305.04
3/30/2006,0.37210,0.30230,0.32560,1.00000,0.41660,0.04700,0.38300,0.48400,0.28100,1306.24,1291.84,1302.89
4/6/2006,0.47670,0.29070,0.23260,1.00000,0.42590,0.24400,0.38300,0.48400,0.28100,1312.81,1294.71,1311.56
4/13/2006,0.45360,0.26800,0.27840,1.00000,0.43240,0.17500,0.38300,0.48400,0.28100,1300.74,1282.96,1288.12
4/20/2006,0.33730,0.25440,0.40830,1.00000,0.42050,-0.07100,0.38300,0.48400,0.28100,1310.39,1280.74,1309.93
4/27/2006,0.42110,0.21930,0.35960,1.00000,0.42200,0.06200,0.38300,0.48400,0.28100,1316.04,1295.57,1310.61
5/4/2006,0.45890,0.20550,0.33560,1.00000,0.42780,0.12300,0.38300,0.48400,0.28100,1317.21,1303.46,1308.12
5/11/2006,0.54900,0.17650,0.27450,1.00000,0.43830,0.27500,0.38300,0.48400,0.28100,1326.70,1317.44,1322.85
5/18/2006,0.39390,0.16970,0.43640,1.00000,0.43280,-0.04300,0.38300,0.48400,0.28100,1291.73,1267.31,1270.32
5/25/2006,0.33040,0.21430,0.45540,1.00000,0.42760,-0.12500,0.38300,0.48400,0.28100,1264.53,1245.34,1258.57
6/1/2006,0.30770,0.19230,0.50000,1.00000,0.40650,-0.19200,0.38300,0.48400,0.28100,1285.71,1269.19,1285.71
6/8/2006,0.26230,0.28690,0.45080,1.00000,0.38260,-0.18900,0.38300,0.48400,0.28100,1257.07,1249.43,1249.72
6/15/2006,0.26410,0.18610,0.54980,1.00000,0.37340,-0.28600,0.38300,0.48400,0.28100,1243.59,1230.01,1243.04
6/22/2006,0.34400,0.24000,0.41600,1.00000,0.36380,-0.07200,0.38300,0.48400,0.28100,1251.92,1241.53,1244.70
6/29/2006,0.38600,0.21640,0.39770,1.00000,0.35470,-0.01200,0.38300,0.48400,0.28100,1257.29,1245.94,1255.88
7/6/2006,0.37700,0.19670,0.42620,1.00000,0.33320,-0.04900,0.38300,0.48400,0.28100,1278.32,1270.58,1274.08
7/13/2006,0.36500,0.24090,0.39420,1.00000,0.32960,-0.02900,0.38300,0.48400,0.28100,1258.58,1241.43,1242.28
7/20/2006,0.23850,0.18350,0.57800,1.00000,0.31810,-0.34000,0.38300,0.48400,0.28100,1262.56,1253.13,1255.69
7/27/2006,0.34880,0.22090,0.43020,1.00000,0.32320,-0.08100,0.38300,0.48400,0.28100,1273.89,1240.25,1268.40
8/3/2006,0.31460,0.21350,0.47190,1.00000,0.32980,-0.15700,0.38300,0.48400,0.28100,1283.96,1271.25,1280.27
8/10/2006,0.36590,0.21950,0.41460,1.00000,0.34250,-0.04900,0.38300,0.48400,0.28100,1272.55,1261.30,1271.81
8/17/2006,0.30530,0.33680,0.35790,1.00000,0.33760,-0.05300,0.38300,0.48400,0.28100,1296.31,1292.71,1294.21
8/24/2006,0.39350,0.23230,0.37420,1.00000,0.33860,0.01900,0.38300,0.48400,0.28100,1297.23,1291.49,1291.94
8/31/2006,0.41570,0.32580,0.25840,1.00000,0.34340,0.15700,0.38300,0.48400,0.28100,1305.50,1302.45,1302.93
9/7/2006,0.42990,0.27100,0.29910,1.00000,0.35150,0.13100,0.38300,0.48400,0.28100,1301.25,1292.13,1297.79
9/14/2006,0.47950,0.13700,0.38360,1.00000,0.38170,0.09600,0.38300,0.48400,0.28100,1318.00,1313.25,1316.28
9/21/2006,0.47750,0.18020,0.34230,1.00000,0.39770,0.13500,0.38300,0.48400,0.28100,1328.19,1322.59,1326.90
9/28/2006,0.51320,0.15790,0.32890,1.00000,0.42260,0.18400,0.38300,0.48400,0.28100,1339.73,1334.75,1336.87
10/5/2006,0.37780,0.15560,0.46670,1.00000,0.42410,-0.08900,0.38300,0.48400,0.28100,1351.57,1347.75,1348.56
10/12/2006,0.48980,0.13270,0.37760,1.00000,0.44710,0.11200,0.38300,0.48400,0.28100,1359.05,1349.94,1357.88
10/19/2006,0.54200,0.16030,0.29770,1.00000,0.46570,0.24400,0.38300,0.48400,0.28100,1368.09,1362.06,1366.96
10/26/2006,0.52170,0.17390,0.30430,1.00000,0.47890,0.21700,0.38300,0.48400,0.28100,1386.53,1379.47,1385.15
11/2/2006,0.43750,0.19380,0.36880,1.00000,0.47990,0.06900,0.38300,0.48400,0.28100,1367.44,1362.21,1366.31
11/9/2006,0.50600,0.22890,0.26510,1.00000,0.48320,0.24100,0.38300,0.48400,0.28100,1388.92,1377.37,1378.33
11/16/2006,0.46560,0.22900,0.30530,1.00000,0.48170,0.16000,0.38300,0.48400,0.28100,1401.79,1396.53,1400.08
11/23/2006,0.41940,0.16130,0.41940,1.00000,0.47000,0.00000,0.38300,0.48400,0.28100,1407.89,1402.26,1406.09
11/30/2006,0.40220,0.12290,0.47490,1.00000,0.47300,-0.07300,0.38300,0.48400,0.28100,1402.67,1394.85,1395.97
12/7/2006,0.38940,0.19470,0.41590,1.00000,0.46050,-0.02700,0.38300,0.48400,0.28100,1415.93,1396.67,1412.90
12/14/2006,0.41330,0.20670,0.38000,1.00000,0.44440,0.03300,0.38300,0.48400,0.28100,1424.64,1413.16,1422.34
12/21/2006,0.39080,0.18390,0.42530,1.00000,0.42800,-0.03500,0.38300,0.48400,0.28100,1426.40,1423.20,1425.84
12/28/2006,0.46000,0.18000,0.36000,1.00000,0.43080,0.10000,0.38300,0.48400,0.28100,1427.26,1422.05,1424.73
1/4/2007,0.49140,0.21550,0.29310,1.00000,0.42900,0.19800,0.38300,0.48400,0.28100,1421.84,1408.22,1418.34
1/11/2007,0.44440,0.21300,0.34260,1.00000,0.42640,0.10200,0.38300,0.48400,0.28100,1418.84,1414.84,1418.78
1/18/2007,0.57780,0.15150,0.27270,1.00000,0.44620,0.30500,0.38300,0.48400,0.28100,1432.96,1424.21,1426.37
1/25/2007,0.39510,0.27160,0.33330,1.00000,0.44530,0.06200,0.38300,0.48400,0.28100,1440.69,1434.56,1436.31
2/1/2007,0.46320,0.23160,0.30530,1.00000,0.45450,0.15800,0.38300,0.48400,0.28100,1446.64,1437.90,1445.94
2/8/2007,0.46150,0.23850,0.30000,1.00000,0.46050,0.16200,0.38300,0.48400,0.28100,1452.99,1446.44,1450.02
2/15/2007,0.47570,0.21360,0.31070,1.00000,0.47110,0.16500,0.38300,0.48400,0.28100,1457.97,1453.19,1456.81
2/22/2007,0.53850,0.23850,0.22310,1.00000,0.48100,0.31500,0.38300,0.48400,0.28100,1461.57,1457.29,1459.85
3/1/2007,0.36630,0.23760,0.39600,1.00000,0.46530,-0.03000,0.38300,0.48400,0.28100,1408.17,1380.87,1406.01
3/8/2007,0.35800,0.19320,0.44890,1.00000,0.45450,-0.09100,0.38300,0.48400,0.28100,1407.72,1391.88,1406.18
3/15/2007,0.32990,0.21650,0.45360,1.00000,0.42350,-0.12400,0.38300,0.48400,0.28100,1395.73,1385.16,1392.28
3/22/2007,0.43880,0.23020,0.33090,1.00000,0.42900,0.10800,0.38300,0.48400,0.28100,1436.80,1429.88,1431.64
3/29/2007,0.42680,0.31710,0.25610,1.00000,0.42440,0.17100,0.38300,0.48400,0.28100,1426.24,1413.27,1422.53
4/5/2007,0.32260,0.27960,0.39780,1.00000,0.40710,-0.07500,0.38300,0.48400,0.28100,1440.16,1435.08,1439.37
4/12/2007,0.40850,0.21130,0.38030,1.00000,0.39870,0.02800,0.38300,0.48400,0.28100,1448.39,1436.15,1438.87
4/19/2007,0.46940,0.23470,0.29590,1.00000,0.39000,0.17400,0.38300,0.48400,0.28100,1476.57,1466.41,1472.50
4/26/2007,0.39240,0.22780,0.37970,1.00000,0.39330,0.01300,0.38300,0.48400,0.28100,1496.59,1480.28,1495.42
5/3/2007,0.28570,0.17140,0.54290,1.00000,0.38430,-0.25700,0.38300,0.48400,0.28100,1499.10,1486.13,1495.92
5/10/2007,0.42860,0.14290,0.42860,1.00000,0.39660,0.00000,0.38300,0.48400,0.28100,1513.80,1503.77,1512.58
5/17/2007,0.38390,0.25000,0.36610,1.00000,0.38970,0.01800,0.38300,0.48400,0.28100,1514.15,1500.75,1514.14
5/24/2007,0.37350,0.24100,0.38550,1.00000,0.38310,-0.01200,0.38300,0.48400,0.28100,1532.43,1521.90,1522.28
5/31/2007,0.33330,0.21880,0.44790,1.00000,0.38440,-0.11500,0.38300,0.48400,0.28100,1530.23,1510.06,1530.23
6/7/2007,0.40590,0.16830,0.42570,1.00000,0.38410,-0.02000,0.38300,0.48400,0.28100,1530.57,1514.13,1517.38
6/14/2007,0.37300,0.19050,0.43650,1.00000,0.37200,-0.06400,0.38300,0.48400,0.28100,1515.70,1492.65,1515.67
6/21/2007,0.43160,0.23160,0.33680,1.00000,0.37690,0.09500,0.38300,0.48400,0.28100,1537.32,1512.36,1512.84
6/28/2007,0.39020,0.25200,0.35770,1.00000,0.39000,0.03300,0.38300,0.48400,0.28100,1515.70,1492.65,1515.67
7/5/2007,0.43840,0.23290,0.32880,1.00000,0.39120,0.11000,0.38300,0.48400,0.28100,1526.01,1519.12,1524.87
7/12/2007,0.43640,0.26360,0.30000,1.00000,0.39780,0.13600,0.38300,0.48400,0.28100,1519.34,1506.10,1518.76
7/19/2007,0.41770,0.21520,0.36710,1.00000,0.40330,0.05100,0.38300,0.48400,0.28100,1549.20,1533.67,1546.17
7/26/2007,0.44210,0.18950,0.36840,1.00000,0.41690,0.07400,0.38300,0.48400,0.28100,1524.31,1504.87,1517.91
8/2/2007,0.45880,0.14120,0.40000,1.00000,0.42350,0.05900,0.38300,0.48400,0.28100,1463.30,1443.68,1451.59
8/9/2007,0.45760,0.15250,0.38980,1.00000,0.43410,0.06800,0.38300,0.48400,0.28100,1503.89,1476.22,1497.49
8/16/2007,0.42220,0.12220,0.45560,1.00000,0.43290,-0.03300,0.38300,0.48400,0.28100,1440.78,1404.36,1406.70
8/23/2007,0.41280,0.15600,0.43120,1.00000,0.43580,-0.01800,0.38300,0.48400,0.28100,1464.48,1447.03,1464.07
8/30/2007,0.40300,0.13430,0.46270,1.00000,0.43130,-0.06000,0.38300,0.48400,0.28100,1463.76,1432.01,1463.76
